E_ID	pubmed	symbol	reference gene	chr	satrt_p	end_p	species	Biosample_name	experiment_class	enhancer_experiment	Enhancer_type	enhancer_target_experiment_Description 	target_gene	Disease	DO	mesh	Enhancer_function	enhancer_function_experiment	Enhancer_function_experiment_Description	TF_name	experiment	experiment_Description	SNP_symbol	SNP_position	SNPexperiment	Distance_from_TSS	
E_01_343	29379199	--	hg19	chr4	174435828	174438057	Human	Neuroblastoma Cell Lines	Low throughput	"ChIP-seq,Western blot"	Enhancer	"Visual inspection of the MYCN load at highly occupied genes identified a diversity of binding profiles,with some genes exhibiting promoter MYCN binding (RPL22) and others exhibiting. a more mixed array of promoter and Enhancer binding (HAND2 and ID2)."	HAND2	Neuroblastoma	DOID:769	D009447	--	--	--	MYCN	"Western blot,ChIP-seq"	"Across MYCN-amplified neuroblastoma lines, we used chromatin immunoprecipitation coupled to high-throughput sequencing (ChIP-seq) to generate a consensus genome-wide map of ~10,000 regions that exhibit strong and consistent MYCN occupancy."	--	--	--	>2KB	
E_01_344	29379199	--	hg19	chr4	174441057	174442400	Human	Neuroblastoma Cell Lines	Low throughput	"ChIP-seq,Western blot"	Enhancer	"Visual inspection of the MYCN load at highly occupied genes identified a diversity of binding profiles,with some genes exhibiting promoter MYCN binding (RPL22) and others exhibiting. a more mixed array of promoter and Enhancer binding (HAND2 and ID2)."	HAND2	Neuroblastoma	DOID:769	D009447	--	--	--	MYCN	"Western blot,ChIP-seq"	"Across MYCN-amplified neuroblastoma lines, we used chromatin immunoprecipitation coupled to high-throughput sequencing (ChIP-seq) to generate a consensus genome-wide map of ~10,000 regions that exhibit strong and consistent MYCN occupancy."	--	--	--	>2KB	
E_01_345	29385519	--	hg19	chrx	106959618	106962917	Human	U-2 OS	Low throughput	"ChIP-qPCR,4C"	Enhancer	"Specifically,for the GR target gene GILZ,we show that the simultaneous presence of a cluster of GR binding sites is required for the activity of an individual Enhancer and that the GR-dependent regulation of GILZ depends on multiple GR-bound Enhancers."	TSC22D3	--	--	--	--	--	--	NR3C1	ChIP-seq	"To study the global connection between GR binding and GR-dependent gene regulation, we combined data from genome-wide GR binding experiments (Chromatin Immunoprecipitation followed by sequencing (ChIP-seq)) with RNA-seq data regarding gene expression changes upon GR-activation in A549 cells (3)."	--	--	--	>2KB	
E_01_346	29408204	--	hg19	chr3	69863244	70187654	Human	Melanoma	Low throughput	"ChIP-seq,Western blot,siRNA Knockdown,qPCR"	Super-Enhancer	"By using chromatin immunoprecipitation and Westernblot analysis,its' results indicate that MITF and SOX10 are dependency genes associated with SEs in MITF-hi melanomas."	MITF	Melanoma	DOID:1909	D008545	--	--	--	CDK7	siRNA	"To verify that CDK7 blockade can lead to growth suppression, we subjected SK-MEL-5, SK-MEL-30, and UACC257 cells to small interfering RNA (siRNA) against CDK7 and observed consistent decreases in cell growth (see Supplementary Figure S6 online) compared with siRNA nontargeting controls. Cell lines with lower MITF levels (LOXIMVI, A375, SK-MEL-63) (see Supplementary Figure S7 online) were also sensitive to THZ1, exhibited appropriate CDK7 targeting, and showed an apoptotic response when exposed to the agent."	--	--	--	>2KB	
E_01_347	29416716	--	hg19	chr14	99770698	99782638	Human	A673/TR/shEF1 Cells	Low throughput 	"Luciferase Reporter Assay,qRT-PCR"	Super-Enhancer	"EWSR1-FLI1 induces ATP1A1, BCL11B, and GLG1 expression by binding to GGAA microsatellites found in super-Enhancers.Strong EWSR1-FLI1-dependent Enhancer activity of these GGAA-microsatellites in luciferase reporter assays was consistently observed."	BCL11B	Ewing Sarcoma	DOID:3369	D012512	--	--	--	--	--	--	--	--	--	>2KB	
E_01_348	29416716	--	hg19	chr1	116896120	116904325	Human	A673/TR/shEF1 Cells	Low throughput	"Luciferase Reporter Assay,qRT-PCR"	Super-Enhancer	"EWSR1-FLI1 induces ATP1A1, BCL11B, and GLG1 expression by binding to GGAA microsatellites found in super-Enhancers.Strong EWSR1-FLI4-dependent Enhancer activity of these GGAA-microsatellites in luciferase reporter assays was consistently observed."	ATP1A1	Ewing Sarcoma	DOID:3369	D012512	--	--	--	--	--	--	--	--	--	>2KB	
E_01_349	29416716	--	hg19	chr16	74568579	74583481	Human	A673/TR/shEF1 Cells	Low throughput	"Luciferase Reporter Assay,qRT-PCR"	Super-Enhancer	"EWSR1-FLI1 induces ATP1A1, BCL11B, and GLG1 expression by binding to GGAA microsatellites found in super-Enhancers.Strong EWSR1-FLI3-dependent Enhancer activity of these GGAA-microsatellites in luciferase reporter assays was consistently observed."	GLG1	Ewing Sarcoma	DOID:3369	D012512	--	--	--	--	--	--	--	--	--	>2KB	
E_01_350	29440643	--	hg19	chr6	138226720	138233280	Human	"B Cell,Monocytes"	Low throughput	"CRISPR/Cas9,Hi-C,ChIP-seq"	Enhancer	"Interestingly, deletion of the TT>A Enhancer resulted in a significant and strong reduction (by 60%) of basal and inducible hA20 mRNA in B and T ymphocytes.CRISPR-mediated deletion of the TT>A Enhancer in the context of, and at same genomic location as,the hA20(CTR) BAC significantly decreased hA20 mRNA expression in B cells (Fig. 5d), thus providing further support for the functional importance of this Enhancer."	TNFAIP3	Autoimmune Diseases	--	D001327	These findings provide insights into enhancers that regulate human A20 expression to prevent inflammatory pathology and autoimmunity.	"PCR,CRISPR/Cas9"	"Collectively, the results show that deletion of the TT>A Enhancer at the TNFAIP3 locus results in an autoimmune/inflammatory phenotype most clearly evident as athritis."	--	--	--	--	--	--	>2KB	
E_01_351	29453285	--	hg19	chr7	45920458	45923258	Human	Hep G2	Low throughput	"Luciferase Reporter Assay,CRISPR/Cas9"	Enhancer	The results of PCR demonstrate that the Enhancer region is responsible for IGFBP-1 mRNA expression.	IGFBP1		--	--	--	--	--	FOXO1	ChIP-qPCR	"A ChIP assay revealed that cAMP increased the recruitment of the transcriptional regulators CCAAT Enhancer-binding protein 汕 (C/EBP汕), forkhead box O1 (FOXO1), and p300 to the IGFBP-1 Enhancer in ESCs."	--	--	--	>2KB	
E_01_352	29507293	--	hg19	chr15	66074477	66098025	Human	"Erythroleukemia Cell,B lymphoblastoid Cell"	Low throughput	"Hi-C,ChIP-seq,CRISPR/Cas9"	Super-Enhancer	We focused on two representative SE clusters located in the proximity of the MYO1D and SMYD3 genes.	"MYO1D,SMYD3 "	--	--	--	Hub enhancers are the major constituents responsible for SE functional and structural organization.	"ChIP-seq,CRISPR/Cas9"	The signals for H3K27ac and DNase I hypersensitivity are slightly higher at hub than other types of Enhancers. 	"GATA1,TAL1,PAX5,EBF1"	ChIP-seq	"Hub Enhancers contain significantly higher ChIP-seq binding signals for lineage-regulating master regulators than non-hub Enhancers, such as GATA1 and TAL1 in K562 cells, and PAX5 and EBF1 in GM12878 cells."	--	--	--	>2KB	
E_01_353	29507293	--	hg19	chr17	31209116	31240452	Human	"Erythroleukemia Cell,B lymphoblastoid Cell"	Low throughput	"Hi-C,ChIP-seq,CRISPR/Cas9"	Super-Enhancer	We focused on two representative SE clusters located in the proximity of the MYO1D and SMYD3 genes.	"MYO1D,SMYD3 "	--	--	--	Hub enhancers are the major constituents responsible for SE functional and structural organization.	"ChIP-seq,CRISPR/Cas9"	The signals for H3K27ac and DNase I hypersensitivity are slightly higher at hub than other types of Enhancers.	"GATA1,TAL1,PAX5,EBF1"	ChIP-seq	"Hub Enhancers contain significantly higher ChIP-seq binding signals for lineage-regulating master regulators than non-hub Enhancers, such as GATA1 and TAL1 in K562 cells, and PAX5 and EBF1 in GM12878 cells."	--	--	--	>2KB	
E_01_354	29511351	HPSE eRNA	hg19	chr4	84277627	84281723	Human	AGS	Low throughput	"Luciferase Reporter Assay,3C,ChIP-seq,qPCR"	Super-Enhancer	These results indicated the existence of super Enhancer region that facilitated the HPSE promoter activity in cancer cells.	HPSE	Gastric Cancer	DOID:10534	D013274	HPSE eRNA promotes cancer progression through driving chromatin looping and regulating hnRNPU/p300/EGR1/HPSE axis.	"ChIP,qPCR"	ChIP and qPCR assay revealed that knockdown or ectopic expression of hnRNPU prevented the increased or decreased binding of hnRNPU or p300 to super Enhancer region following stable ectopic expression or knockdown of HPSE eRNA	EGR1	"ChIP-seq,qPCR"	"ChIP and qPCR assay revealed that ectopic expression or knockdown of HPSE eRNA increased and decreased the enrichment of EGR1 on HPSE promoter,which was attenuated by knockdown or overexpression of hnRNPU or p300, respectively."	--	--	--	>2KB	
E_01_355	29628309	--	hg19	chr3	150450617 	150456921	Human	MCF-7	Low throughput	"ChIP-seq,ChIP-qPCR"	Enhancer	Estrogen-induced JMJD6 binding sites identified by ChIP-seq were validated by ChIP-qPCR in MCF7 cells transfected with control small interfering RNA (siRNA) or two independent siRNAs targeting JMJD6.	SIAH2	Breast Cancer	DOID:1612	D001943	--	--	--	"JMJD6,ESR1"	"siRNA,RT-qPCR"	"To validate JMJD6 effects on eRNA production, total RNA extracted from MCF7 cells transfected with control siRNA or two independent siRNAs specifically against JMJD6 in the presence or absence of estrogen treatment were subjected to RT-qPCR analysis using primers specifically targeting several ER汐 and JMJD6 co-bound active enhancers nearby estrogen-induced coding genes."	--	--	--	>2KB	
E_01_356	29628309	--	hg19	chr6	1679010 	1683521	Human	MCF-7	Low throughput	"ChIP-seq,ChIP-qPCR"	Enhancer	Estrogen-induced JMJD6 binding sites identified by ChIP-seq were validated by ChIP-qPCR in MCF7 cells transfected with control small interfering RNA (siRNA) or two independent siRNAs targeting JMJD6.	FOXC1	Breast Cancer	DOID:1612	D001943	--	--	--	"JMJD6,ESR1"	"siRNA,RT-qPCR"	"To validate JMJD6 effects on eRNA production, total RNA extracted from MCF7 cells transfected with control siRNA or two independent siRNAs specifically against JMJD6 in the presence or absence of estrogen treatment were subjected to RT-qPCR analysis using primers specifically targeting several ER汐 and JMJD6 co-bound active enhancers nearby estrogen-induced coding genes."	--	--	--	>2KB	
E_01_357	29641996	--	hg19	chr8	128206162 	128314310	Human	HCT 116	Low throughput	"4C,ChIP-seq,CRISPR/Cas9,ChIA-PET,ChIP-qPCR"	Super-Enhancer	"Similar results were obtained in HCT-116 cells, where the viewpoint was centered on the super-Enhancer located -0.4 Mb upstream of the MYC gene."	MYC	--	--	--	The CTCF site in the promoter-proximal region of MYC is important for optimal interaction with distal Enhancers and supports the idea that this CTCF site functions as an Enhancer-docking site.	"4C,CRISPR/Cas9,ChIP-qPCR"	"Similar results were obtained in HCT-116 cells, where the viewpoint was centered on the super-Enhancer located -0.4 Mb upstream of the MYC gene"	CTCF	CRISPR/Cas9	"An inducible CRISPR/Cas9 perturbation model showed reduced proliferation for these four cell types upon induction of CTCF-site deletions .These results indicate that the CTCF motif in the MYC Enhancer-docking site is necessary for CTCF binding, for high levels of MYC expression and for cellular proliferation."	--	--	--	>2KB	
E_01_358	29641996	--	hg19	chr8	129046628 	129096067	Human	K-562	Low throughput	"4C,ChIP-seq,CRISPR/Cas9,ChIA-PET,ChIP-qPCR"	Super-Enhancer	The 4C-seq data in K562 cells indicated that the MYC Enhancer docking site interacts predominantly with distal super-Enhancers located -0.3 Mb and -2 Mb downstream of the MYC gene and that the majority of these interactions were significantly reduced when the putative CTCF motif was perturbed.	MYC	--	--	--	The CTCF site in the promoter-proximal region of MYC is important for optimal interaction with distal Enhancers and supports the idea that this CTCF site functions as an Enhancer-docking site.	"4C,CRISPR/Cas9,ChIP-qPCR"	The 4C-seq data in K562 cells indicated that the MYC Enhancer docking site interacts predominantly with distal super-Enhancers located  -0.3 Mb and  -2 Mb downstream of the MYC gene and that the majority of these interactions were significantly reduced when the putative CTCF motif was perturbed .	CTCF	CRISPR/Cas9	"An inducible CRISPR/Cas9 perturbation model showed reduced proliferation for these four cell types upon induction of CTCF-site deletions .These results indicate that the CTCF motif in the MYC Enhancer-docking site is necessary for CTCF binding, for high levels of MYC expression and for cellular proliferation."	--	--	--	>2KB	
E_01_359	29641996	--	hg19	chr8	130569971 	130616320	Human	K-562	Low throughput	"4C,ChIP-seq,CRISPR/Cas9,ChIA-PET,ChIP-qPCR"	Super-Enhancer	The 4C-seq data in K562 cells indicated that the MYC Enhancer docking site interacts predominantly with distal super-Enhancers located -0.3 Mb and -2 Mb downstream of the MYC gene and that the majority of these interactions were significantly reduced when the putative CTCF motif was perturbed.	MYC	--	--	--	The CTCF site in the promoter-proximal region of MYC is important for optimal interaction with distal Enhancers and supports the idea that this CTCF site functions as an Enhancer-docking site.	"4C,CRISPR/Cas9,ChIP-qPCR"	The 4C-seq data in K562 cells indicated that the MYC Enhancer docking site interacts predominantly with distal super-Enhancers located  -0.3 Mb and  -2 Mb downstream of the MYC gene and that the majority of these interactions were significantly reduced when the putative CTCF motif was perturbed .	CTCF	CRISPR/Cas9	"An inducible CRISPR/Cas9 perturbation model showed reduced proliferation for these four cell types upon induction of CTCF-site deletions .These results indicate that the CTCF motif in the MYC Enhancer-docking site is necessary for CTCF binding, for high levels of MYC expression and for cellular proliferation."	--	--	--	>2KB	
E_01_360	29641996	--	hg19	chr8	130693569 	130739918	Human	K-562	Low throughput	"4C,ChIP-seq,CRISPR/Cas9,ChIA-PET,ChIP-qPCR"	Super-Enhancer	The 4C-seq data in K562 cells indicated that the MYC Enhancer docking site interacts predominantly with distal super-Enhancers located -0.3 Mb and -2 Mb downstream of the MYC gene and that the majority of these interactions were significantly reduced when the putative CTCF motif was perturbed.	MYC	--	--	--	The CTCF site in the promoter-proximal region of MYC is important for optimal interaction with distal Enhancers and supports the idea that this CTCF site functions as an Enhancer-docking site.	"4C,CRISPR/Cas9,ChIP-qPCR"	The 4C-seq data in K562 cells indicated that the MYC Enhancer docking site interacts predominantly with distal super-Enhancers located  -0.3 Mb and  -2 Mb downstream of the MYC gene and that the majority of these interactions were significantly reduced when the putative CTCF motif was perturbed .	CTCF	CRISPR/Cas9	"An inducible CRISPR/Cas9 perturbation model showed reduced proliferation for these four cell types upon induction of CTCF-site deletions .These results indicate that the CTCF motif in the MYC Enhancer-docking site is necessary for CTCF binding, for high levels of MYC expression and for cellular proliferation."	--	--	--	>2KB	
E_01_361	29695788	OCT4 Intronic Enhancer	hg19	chr6	31137269 	31137697	Human	Human Embryonic Stem Cell	Low throughput	"ATAC-seq,Luciferase Reporter Assay,ChIP-seq"	Enhancer	"In human pre-implantation blastocyst,however,neither Enhancer appears open,whereas two putative Enhancers appear downstream of the POU5F1 TSS."	POU5F1	--	--	--	TFAP2C functions to maintain pluripotency and repress neuroectodermal differentiation during the transition from primed to naive by facilitating the opening of enhancers proximal to pluripotency factors.	"Luciferase Reporter Assay,CRISPR/Cas9"	"This indicates a potential direct role for TFAP2C in regulating the pluripotency master-regulator OCT4 by binding to a previously unknown Enhancer, which in turn is likely to be important for preimplantation OCT4 expression."	TFAP2C	Luciferase Reporter Assay	"Luciferase activity from a pGL3 construct in which WT or mutant Intron Element 1 had been cloned, normalized to signal from a pGL3 construct with no enhancer. Results are shown from two independent experiment, except for the 忖AP2 sample, for which there are n=3 replicates from two experiments. All signals were first normalized for Renilla signal."	--	--	--	Intron	
