E_ID	pubmed	symbol	reference gene	chr	satrt_p	end_p	species	Biosample_name	experiment_class	enhancer_experiment	Enhancer_type	enhancer_target_experiment_Description 	target_gene	Disease	DO	mesh	Enhancer_function	enhancer_function_experiment	Enhancer_function_experiment_Description	TF_name	experiment	experiment_Description	SNP_symbol	SNP_position	SNPexperiment	Distance_from_TSS	
E_02_219	28335007	--	mm10	chr5	9038118	9038593	Mouse	Hepa 1-6	Low throughput	"ChIP-seq,qPCR,Knockout mice,5C-seq,Hi-C"	Super-Enhancer	Pancreatic lncRNAs were assembled and identified by RNA-seq data of pancreas and Enhancers were identified by H3K27ac ChIP-seq of pancreas.	"Steap4,Slc25A40,Dbf4,Abcb1a,Rundc3b,Abcb4,Crot,Dmtf1"	--	--	--	Enhancer-associated circadian lncRNAs mark the genomic loci modulating long-range circadian gene regulation and shed new lights on the evolutionary origin of lncRNAs.	"4C-seq,qPCR,CRISPR/Cas9"	"With circular chromosome conformation capture sequencing (4C-seq),we showed that lnc-Crot locus interacts with the circadian oscillating genes,One such circadian lncRNA termed lnc-Crot led us to identify a Super-Enhancer region interacting with a cluster of genes involved in circadian regulation of metabolism through longrange interactions."	"Arntl,Nr1d2"	"ChIP-seq,RNA-seq,Knockout mice"	"We defined BMAL1 and REV-ERB  binding sites from two sets of BMAL1 ChIP-seq studies and two sets of REV-ERB  ChIP-seq data in mouse liver respectively, resulting in 8001 BMAL1and 17545REV-ERB  binding sites.Atotal of 259 (43%) circadian lncRNA clusters contain either BMAL1 or REV-ERB  binding sites.For each lncRNA cluster, we quantified its expression in the BMAL1 knockout and WT mouse livers at CT0 and CT12 using our RNA-seq data.This suggested that circadian lncRNAs were regulated by these two master circadian TFs in the similar way as circadian protein coding genes."	--	--	--	>2KB	
E_02_220	28373291	Erag Enhancer	mm10	chr2	101596904	101601124	Mouse	"Mesenchymal-Fibroblast Cells,T Cell"	Low throughput	"ChIP,qPCR"	Enhancer	"Targeted deletion of Erag, a 1.7-kb Enhancer element lying 23 kb upstream of the Rag2 promoter, results in impaired B cell development, owing to reduced Rag expression and subsequent defects in V(D)J recombination."	Rag2		--	--	--	--	--	"Ebf1,Myb"	"ChIP,qPCR,Transgenic mice"	"Given that Ebf1 and c-Myb overexpression results in a decrease in Foxo1 protein levels, we hypothesized that c-Myb might also bind to these regions to negatively regulate Foxo1 in a direct manner. To test this, we performed FLAG ChIP using the 3 FLAG WT c-Myb and 3 FLAG M303V c-Myb cell lines. Both WT and M303V c-Myb bound the regions in the Foxo1 locus, but not a negative-control region in the Rag1 promoter (Pbrag1)."	--	--	--	>2KB	
E_02_221	28373291	Ifoxo1B Enhancer	mm10	chr3	52389464	52394515	Mouse	"Mesenchymal-Fibroblast Cells,T Cell"	Low throughput	"ChIP,qPCR"	Enhancer	"Using published chromatin immunoprecipitation sequencing (ChIP-seq) data (18,19), our previous work identified a region in the Foxo1 promoter (Pfoxo1) and regions in a putative Foxo1 Enhancer (Ifoxo1A and Ifoxo1B) bound strongly by Ebf1 in AMuLV cells, suggesting that Ebf1 directly represses Foxo1 expression."	Foxo1		--	--	--	--	--	"Ebf1,Myb"	"ChIP,qPCR,Transgenic mice"	"Given that Ebf1 and c-Myb overexpression results in a decrease in Foxo1 protein levels, we hypothesized that c-Myb might also bind to these regions to negatively regulate Foxo1 in a direct manner. To test this, we performed FLAG ChIP using the 3 FLAG WT c-Myb and 3 FLAG M303V c-Myb cell lines. Both WT and M303V c-Myb bound the regions in the Foxo1 locus, but not a negative-control region in the Rag1 promoter (Pbrag1)."	--	--	--	>2KB	
E_02_222	28373291	Ifoxo1A Enhancer	mm10	chr3	52394599	52399986	Mouse	"Mesenchymal-Fibroblast Cells,T Cell"	Low throughput	"ChIP,qPCR"	Enhancer	"Using published chromatin immunoprecipitation sequencing (ChIP-seq) data (18,19), our previous work identified a region in the Foxo1 promoter (Pfoxo1) and regions in a putative Foxo1 Enhancer (Ifoxo1A and Ifoxo1B) bound strongly by Ebf1 in AMuLV cells, suggesting that Ebf1 directly represses Foxo1 expression."	Foxo1		--	--	--	--	--	"Ebf1,Myb"	"ChIP,qPCR,Transgenic mice"	"Given that Ebf1 and c-Myb overexpression results in a decrease in Foxo1 protein levels, we hypothesized that c-Myb might also bind to these regions to negatively regulate Foxo1 in a direct manner. To test this, we performed FLAG ChIP using the 3 FLAG WT c-Myb and 3 FLAG M303V c-Myb cell lines. Both WT and M303V c-Myb bound the regions in the Foxo1 locus, but not a negative-control region in the Rag1 promoter (Pbrag1)."	--	--	--	>2KB	
E_02_223	28475875	--	mm10	chr2	167822500	167824500	Mouse	Preadipocytes	High throughput	"Hi-C,ChIP-seq"	Super-Enhancer	Examples of the association between allele-selective formation of promoter-anchored chromatin loops and allele-selective gene expression at the Mgp and Cdkn2b locus.	Cebpb		--	--	--	--	--	"Med1, Smc1"	ChIP-seq	"To investigate how changes in enhancer activity correlate with changes in interaction strength, we took advantage of our MED1 ChIP-seq data during differentiation (i.e., day 0, 4 hr, day 2, day 4, and day 7) . We initially identified a merged set of super-enhancers based on MED1 ChIP-seq data from all time points.SMC1 binding shows similar dynamic changes as MED1 at all super-enhancer clusters, demonstrating a dramatic
and coordinated reprogramming of architectural proteins at super-enhancers during differentiation."	--	--	--	>2KB	
E_02_224	28575289	--	mm10	chr1	136170878	136192613	Mouse	C2C12	Low throughput	"ChIP-seq,Luciferase Reporter Assay,3C,qRT-PCR,CRISPR/Cas9"	Super-Enhancer	"To explore the correlation between TF and Enhancer activity , each SE constituent was extended by 500 bp on both sides, and the TF and hi-stone mark ChIP-seq density were calculated as described above."	Myog		--	--	--	--	--	"Foxo3,Myod1"	Western blot	"HA-tagged MyoD was co-transfected with plasmid expressing Flag-tagged full length FoxO3. Lysates were pulled down by HA antibody and examined by western blotting using Flag antibody. For all the above panels, the representative images from two replicates are shown."	--	--	--	<2KB	
E_02_225	28614915	ephrin-A5 Enhancer 	mm10	chr17	62627957	62633457	Mouse	HEK-293	Low throughput	"Luciferase Reporter Assay,PCR"	Enhancer	Luciferase activity assay showing that Ascl1- E47 fusion protein induces transcriptional activation through the ephrin-A5 E-box DNA.	Efna5	--	--	--	Specific deletion of the bHLH TF binding site abrogated the mesencephalon-specific enhancer activity in transgenic embryos.	EMSA	"Electrophoretic mobility shift assay demonstrating the of Ascl1-E47 to the ephrin-A5 Enhancer containing a CAGCTG motif.The binding specificities of proteins were tested using cold probes, specific antibodies, or mutated versions of the ephrin-A5 Enhancer as indicated (+) above each lane"	Ascl1	"EMSA,Luciferase Reporter Assay"	"Finally, both electrophoretic mobility shift assay and luciferase-based transactivation assay revealed that the transcription factor Ascl1 bound the bHLH consensus binding site in the mesencephalon-specific  ephrin-A5 enhancer in vitro. "	--	--	--	Intron	
E_02_226	28667437	--	mm10	chr9	88325101	88326201	Mouse	Hepatic Myofibroblasts	Low throughput	"Luciferase Reporter Assay,PCR"	Enhancer	"Luciferase activity assays showed that the ENH1074-F5-Luc construct containing the full putative Enhancer (?2069 to ?996 bp) sequence has the ability to enhance the luciferase activity of the identified putative mouse Nt5e promoter,."	Nt5e	Hepatic Fibrosis	--	D008103	--	--	--	Elf2	Luciferase Reporter Assay	"We found that mutation of Elf2 responsive element alone was sufficient to significantly increase the F5-Luc construct luciferase activity (F5-Luc, 11.79 ㊣ 1.41 vs. mut Elf2-F5-Luc,20.48 ㊣ 2.96, **p < 0.01).These data indicate that repression of mouse Nt5e promoter activity is likely mediated by transcription factor(s) acting at the identified Elf2 site in NIH3T3 fibroblasts."	--	--	--	<2KB	
E_02_227	28671686	--	mm10	chr8	36785613	36985613	Mouse	Brain	Low throughput	"Hi-C,ChIP-seq,3C-PCR,qRT-PCR"	Enhancer	"Therefore, we predicted that higher order chromatin organization at these positions will be highly conserved in human brain cells, and specifically in neurons, with long-range loopings radiating from ~200kb R1 towards cPCDH promoter and Enhancers primarily anchored in chromatin at and around the Setdb1 peak. To explore, we surveyed with 40kb resolution the cPCDH -bound chromosomal contacts in our in situ Hi-C datasets generated from human neurons and their isogenic neural precursors cells (NPC) and NPC-differentiated astrocytes."	Setdb1	Schizophrenia	DOID:5419	D012559	--	--	--	Ctcf	3C-PCR	"We confirmed these Hi-C findings,including specific weakening of long-range R1〞HS16, R1〞R2 and R2〞HS5-1 and preservation of shorter-range contacts, in neuron-specific chromosome conformation capture(3C) PCR assays from adult mutant and control cortex.These studies,taken together, would suggest that in wildtype, HS16 and HS5-1 Enhancer sequences are ＆locked＊ into H3K9me3-tagged repressive chromatin."	--	--	--	>2KB	
E_02_228	28749941	--	mm10	chr10	67853705	67855705	Mouse	Embryonic Stem Cell	Low throughput	"Luciferase Reporter Assay,4C-seq,Hi-C"	Enhancer	"To better characterize the Krox20 regulatory neighborhood, we used circular chromosome conformation capture (4C-seq) on multiple viewpoints in the locus."	Egr2	--	--	--	--	--	--	--	--	--	--	--	--	>2KB	
E_02_229	28749941	--	mm10	chr10	67926705	67928705	Mouse	Embryonic Stem Cell	Low throughput	"Luciferase Reporter Assay,4C-seq,Hi-C"	Enhancer	"To better characterize the Krox20 regulatory neighborhood, we used circular chromosome conformation capture (4C-seq) on multiple viewpoints in the locus."	Egr2	--	--	--	"Enhancer element C possesses a dual activity: besides its classical Enhancer function, it is also permanently required in cis to potentiate the autoregulatory activity of element A, by increasing its chromatin accessibility."	Luciferase Reporter Assay	--	--	--	--	--	--	--	>2KB	
E_02_230	28836200	Col1a2 Enhancer	mm10	chr6	4438697	4440197	Mouse	Mesenchymal-Fibroblast Cells	Low throughput	Luciferase Reporter Assay	Enhancer	Co-transfect the cells in triplicates with the Enhancer constructs and any Renilla luciferase control vector to allow normalization of transfection efficacy.	Col1a2	Fibrotic Disease	--	--	This enhancer in transgenic mice is expressed mainly in mesenchymal cells during development and in adults upon injury.	--	--	--	--	--	--	--	--	>2KB	
E_02_231	28905448	--	mm10	chr9	8003852	8004071	Mouse	"HEK-293,mOS Cells"	Low throughput	"ChIP-PCR,Luciferase Reporter Assay,EMSA,CRISPR/Cas9"	Enhancer	Chip坼PCR assay confirming the binding of Flag坼MZF1 to the YAP1 enhancer region in 293 cells.	Yap1	Osteosarcoma	DOID:3347	D012516	Osteogenic Differentiation	"CRISPR/Cas9,Alkaline phosphatase staining"	MZF1 binding to the YAP enhancer is essential for the endogenous expression of YAP;Osteogenic differentiation was detected using alkaline phosphatase staining	"MZF1,Sox2,GABP"	"EMSA,Luciferase Reporter Assay"	"EMSA analysis of the binding of GABP, and MZF1 transcription factor to the YAP enhancer region;A reporter plasmid expressing luciferase under the control of the FGF4 minimal promoter and the YAP enhancer was transfected into 293 cells in combination with different plasmids expressing MZF1, Sox2 and GABP cDNA."	--	--	--	Intron	
E_02_232	28982762	--	mm10	chr4	55449628	55461828	Mouse	Murine Embyronic Stem Cells(mESCs)	low throughput	"3C,qRT-PCR"	Enhancer	"All together, these experiments strongly suggest that binding of OCT4, SOX2,ESRRB, and STAT3 at the native Klf4 Enhancer cluster drives the expression of Klf4 in mESCs."	Klf4		--	--	--	--	--	"Oct4,Sox2,Stat3,Earrb"	"ChIP-exo, CRISPR/Cas9, ChIP-qPCR"	"To validate the direct binding of these candidate TFs to the Klf4 Enhancers, we performed genome-wide high-resolution ChIP-exo experiments for SOX2, STAT3, and ESRRB in mESCs.Here, we probed whether the binding activities of OCT4, SOX2, ESRRB, and STAT3 at E2 are interdependent through ChIP-qPCR (ChIP combined with quantitative PCR) analysis following endogenous deletion of individual TF-binding sites."	--	--	--	>2KB	
E_02_233	28982762	--	mm10	chr4	55453628	55465828	Mouse	Murine Embyronic Stem Cells(mESCs)	low throughput	"3C,qRT-PCR"	Enhancer	"All together, these experiments strongly suggest that binding of OCT4, SOX2,ESRRB, and STAT3 at the native Klf4 Enhancer cluster drives the expression of Klf4 in mESCs."	Klf4		--	--	--	--	--	"Oct4,Sox2,Stat3,Earrb"	"ChIP-exo, CRISPR/Cas9, ChIP-qPCR"	"To validate the direct binding of these candidate TFs to the Klf4 Enhancers, we performed genome-wide high-resolution ChIP-exo experiments for SOX2, STAT3, and ESRRB in mESCs.Here, we probed whether the binding activities of OCT4, SOX2, ESRRB, and STAT3 at E2 are interdependent through ChIP-qPCR (ChIP combined with quantitative PCR) analysis following endogenous deletion of individual TF-binding sites."	--	--	--	>2KB	
E_02_234	29042628	--	mm10	chr16	92625802	92627802	Mouse	HPC-7	Low throughput	"4C,ChIP"	Enhancer	"Here we use circular chromosome conformation capture sequencing to identify DNA interactions with the P1 and P2 promoters of Runx1, and the previously identified +24 Enhancer, in the mouse multipotent haematopoietic progenitor cell line HPC-7."	Runx1		--	--	--	--	--	--	--	--	--	--	--	>2KB	
E_02_235	29078395	Il2ra Enhancer 	mm10	chr8	11564419	11614821	Mouse	T Cell	Low throughput	"Luciferase Reporter Assay,ChIP-seq"	Super-Enhancer	"STAT5-bound superEnhancer at the Il2ra locus in CD4+ and CD8+ T cells not stimulated or stimulated with IL-2, based on ChIP-Seq data."	Il2ra		--	--	--	--	 	"Stat5,Stat3"	ChIP-seq	"Based on our genome-wide analysis of chromatin immunoprecipitation coupled to DNA sequencing (ChIP-Seq) profiles, we observed that STAT5-enriched Super-Enhancers spanned large genomic regions (average size of ‵19 kb) and indeed were associated with high levels of H3K27Ac."	--	--	--	<2KB	
E_02_236	29113912	--	mm10	chr14	18175266	18186392	Mouse	Hepatocellular Carcinoma	Low throughput	"ChIP-qPCR,IHC,qPCR,Western blot,ChIP"	Enhancer	"Bioinformatic analyses revealed two Arid1a-binding sites,with one flat and low binding site close to the transcription start site (TSS) of the Ang2 gene (named as proximal Arid1a-binding site) and the other narrow and strong binding site 30 kb upstream of the TSS (named as distal Arid1a-binding site)."	Ang2	Hepatocellular Carcinoma	DOID:684	D006528	--	--	--	Ep300	ChIP-PCR	"Interestingly,published ChIP-seq data also showed that p300 bound to the Ang2 gene locus, as we validated by ChIP-PCR."	--	--	--	>2KB	
E_02_237	29133016	--	mm10	chr2	122651534	122668846	Mouse	Macrophage	Low throughput	"3C,RT-qPCR"	Enhancer	"This Enhancer set was further characterized by the combination of publicly available ChIP and ATAC-seq datasets.Finally,direct interactions between the miR-155-coding genomic region and its distal regulatory elements were identified using a 3C-seq approach."	Tlr4		--	--	--	--	--	--	--	--	--	--	--	>2KB	
E_02_238	29141987	--	mm10	chr2	103887795	103888195	Mouse	Embryos	Low throughput	"ChIP-seq,ChIP-qPCR"	Enhancer	"We found and verified the downregulation in expression of a number of important regulators of hematopoietic and endothelial cell development in T Y88A mutants in vivo by RT坼qPCR (Fig ?(Fig3D3D and E), including Lmo2, Kdr, Tal1, Gata1, Klf1, Cdh5, and Tie1."	Lmo2	--	--	--	--	--	--	Ep300	"ChIP-seq,ChIP-qPCR"	"We performed a co-immunoprecipitation analysis from in vitrodifferentiated mesodermal cells and found an interaction between endogenous T and p300.Strikingly, loss of H3K27ac was found at TBS upstream of the T genomic locus itself by ChIP-Seq . We validated this decrease in H3K27ac at the T genomic locus by ChIP-qPCR in TY88A and TWT mesodermal cells differentiated in vitro."	--	--	--	>2KB	
E_02_239	29141987	--	mm10	chr2	103886995 	103888995	Mouse	Embryonic Stem Cell	Low throughput	"ChIP-seq,RNA-seq,3C"	Enhancer	"These observations, in addition to those from the RNA-Seq in TY88A mutants in vivo, indicate a role for T in regulating putative Enhancer activity in mesodermal precursors that will give rise to hematopoietic and endothelial cell types."	Lmo2	--	--	--	"Hematopoietic and endothelial gene expression programs are disrupted in TY88A mutant embryos, leading to a defect in the differentiation
of hematopoietic progenitors.This role of T is mediated through activation of a distal Lmo2 enhancer."	ChIP-qPCR	"By using ChIP-qPCR,we know T regulates Lmo2 expression through binding to a distal Enhancer."	Ep300	"ChIP-seq,ChIP-qPCR"	"We performed a co-immunoprecipitation analysis from in vitrodifferentiated mesodermal cells and found an interaction between endogenous T and p300.Strikingly, loss of H3K27ac was found at TBS upstream of the T genomic locus itself by ChIP-Seq . We validated this decrease in H3K27ac at the T genomic locus by ChIP-qPCR in TY88A and TWT mesodermal cells differentiated in vitro."	--	--	--	>2KB	
